"Date","Demographic_category","Administered_Dose1","Series_Complete_Yes","Administered_Dose1_pct_agegroup","Series_Complete_Pop_pct_agegroup","census"
"2021-04-25","Race_eth_NHBlack",6667842,4621330,17.7,12.3,37653641
"2021-04-24","Race_eth_NHBlack",6598195,4539312,17.5,12.1,37653641
"2021-04-23","Race_eth_NHBlack",6519652,4435527,17.3,11.8,37653641
"2021-04-22","Race_eth_NHBlack",6439713,4327589,17.1,11.5,37653641
"2021-04-21","Race_eth_NHBlack",6363606,4230350,16.9,11.2,37653641
"2021-04-20","Race_eth_NHBlack",6297006,4146795,16.7,11,37653641
"2021-04-19","Race_eth_NHBlack",6253810,4101332,16.6,10.9,37653641
"2021-04-18","Race_eth_NHBlack",6201780,4040571,16.5,10.7,37653641
"2021-04-17","Race_eth_NHBlack",6097609,3924520,16.2,10.4,37653641
"2021-04-16","Race_eth_NHBlack",6001576,3814911,15.9,10.1,37653641
"2021-04-15","Race_eth_NHBlack",5907654,3712216,15.7,9.9,37653641
"2021-04-14","Race_eth_NHBlack",5810256,3608384,15.4,9.6,37653641
"2021-04-13","Race_eth_NHBlack",5712935,3504955,15.2,9.3,37653641
"2021-04-12","Race_eth_NHBlack",5603747,3416254,14.9,9.1,37653641
"2021-04-11","Race_eth_NHBlack",5526615,3337761,14.7,8.9,37653641
"2021-04-10","Race_eth_NHBlack",5426441,3238984,14.4,8.6,37653641
"2021-04-09","Race_eth_NHBlack",5314372,3125410,14.1,8.3,37653641
"2021-04-08","Race_eth_NHBlack",5186159,3013618,13.8,8,37653641
"2021-04-07","Race_eth_NHBlack",5064626,2899500,13.5,7.7,37653641
"2021-04-06","Race_eth_NHBlack",4958573,2799516,13.2,7.4,37653641
"2021-04-05","Race_eth_NHBlack",4773503,2637687,12.7,7,37653641
"2021-04-04","Race_eth_NHBlack",4771954,2634380,12.7,7,37653641
"2021-04-03","Race_eth_NHBlack",4767611,2626968,12.7,7,37653641
"2021-04-02","Race_eth_NHBlack",4647950,2527727,12.3,6.7,37653641
"2021-04-01","Race_eth_NHBlack",4519025,2426810,12,6.4,37653641
"2021-03-31","Race_eth_NHBlack",4415429,2339583,11.7,6.2,37653641
"2021-03-30","Race_eth_NHBlack",4317297,2264816,11.5,6,37653641
"2021-03-29","Race_eth_NHBlack",4269809,2225952,11.3,5.9,37653641
"2021-03-28","Race_eth_NHBlack",4188933,2162577,11.1,5.7,37653641
"2021-03-27","Race_eth_NHBlack",4082957,2085436,10.8,5.5,37653641
"2021-03-26","Race_eth_NHBlack",3960858,2004090,10.5,5.3,37653641
"2021-03-25","Race_eth_NHBlack",3849478,1935744,10.2,5.1,37653641
"2021-03-24","Race_eth_NHBlack",3748680,1873796,10,5,37653641
"2021-03-23","Race_eth_NHBlack",3649043,1821747,9.7,4.8,37653641
"2021-03-22","Race_eth_NHBlack",3601190,1797832,9.6,4.8,37653641
"2021-03-21","Race_eth_NHBlack",3525241,1757927,9.4,4.7,37653641
"2021-03-20","Race_eth_NHBlack",3403869,1698712,9,4.5,37653641
"2021-03-19","Race_eth_NHBlack",3281151,1637589,8.7,4.3,37653641
"2021-03-18","Race_eth_NHBlack",3188966,1590957,8.5,4.2,37653641
"2021-03-17","Race_eth_NHBlack",3086182,1540357,8.2,4.1,37653641
"2021-03-16","Race_eth_NHBlack",3009762,1499459,8,4,37653641
"2021-03-15","Race_eth_NHBlack",2960297,1474117,7.9,3.9,37653641
"2021-03-14","Race_eth_NHBlack",2891794,1431023,7.7,3.8,37653641
"2021-03-13","Race_eth_NHBlack",2783946,1375214,7.4,3.7,37653641
"2021-03-12","Race_eth_NHBlack",2645375,1307148,7,3.5,37653641
"2021-03-11","Race_eth_NHBlack",2542909,1247259,6.8,3.3,37653641
"2021-03-10","Race_eth_NHBlack",2447157,1197247,6.5,3.2,37653641
"2021-03-09","Race_eth_NHBlack",2376904,1158254,6.3,3.1,37653641
"2021-03-08","Race_eth_NHBlack",2331340,1136669,6.2,3,37653641
"2021-03-07","Race_eth_NHBlack",2265709,1100292,6,2.9,37653641
"2021-03-06","Race_eth_NHBlack",2185723,1050885,5.8,2.8,37653641
"2021-03-05","Race_eth_NHBlack",2103195,1001903,5.6,2.7,37653641
"2021-03-04","Race_eth_NHBlack",2035003,962694,5.4,2.6,37653641
"2021-03-03","Race_eth_NHBlack",1969845,921678,5.2,2.4,37653641
"2021-03-02","Race_eth_NHBlack",1910458,887234,5.1,2.4,37653641
"2021-03-01","Race_eth_NHBlack",1880147,873675,5,2.3,37653641
"2021-02-28","Race_eth_NHBlack",1832111,846111,4.9,2.2,37653641
"2021-02-27","Race_eth_NHBlack",1764883,800131,4.7,2.1,37653641
"2021-02-26","Race_eth_NHBlack",1698280,749810,4.5,2,37653641
"2021-02-25","Race_eth_NHBlack",1643621,707821,4.4,1.9,37653641
"2021-02-24","Race_eth_NHBlack",1602700,675057,4.3,1.8,37653641
"2021-02-23","Race_eth_NHBlack",1567185,644392,4.2,1.7,37653641
"2021-02-22","Race_eth_NHBlack",1551857,629943,4.1,1.7,37653641
"2021-02-21","Race_eth_NHBlack",1526864,607808,4.1,1.6,37653641
"2021-02-20","Race_eth_NHBlack",1490250,571004,4,1.5,37653641
"2021-02-19","Race_eth_NHBlack",1455924,540678,3.9,1.4,37653641
"2021-02-18","Race_eth_NHBlack",1415409,509763,3.8,1.4,37653641
"2021-02-17","Race_eth_NHBlack",1381390,480157,3.7,1.3,37653641
"2021-02-16","Race_eth_NHBlack",1354959,466219,3.6,1.2,37653641
"2021-02-15","Race_eth_NHBlack",1338389,455449,3.6,1.2,37653641
"2021-02-14","Race_eth_NHBlack",1302929,438255,3.5,1.2,37653641
"2021-02-13","Race_eth_NHBlack",1240693,397822,3.3,1.1,37653641
"2021-02-12","Race_eth_NHBlack",1185514,361901,3.1,1,37653641
"2021-02-11","Race_eth_NHBlack",1136290,330239,3,0.9,37653641
"2021-02-10","Race_eth_NHBlack",1095947,303996,2.9,0.8,37653641
"2021-02-09","Race_eth_NHBlack",1055504,282407,2.8,0.8,37653641
"2021-02-08","Race_eth_NHBlack",1036408,275062,2.8,0.7,37653641
"2021-02-07","Race_eth_NHBlack",1000262,263575,2.7,0.7,37653641
"2021-02-06","Race_eth_NHBlack",946302,234712,2.5,0.6,37653641
"2021-02-05","Race_eth_NHBlack",891694,207817,2.4,0.6,37653641
"2021-02-04","Race_eth_NHBlack",849352,187869,2.3,0.5,37653641
"2021-02-03","Race_eth_NHBlack",818578,171706,2.2,0.5,37653641
"2021-02-02","Race_eth_NHBlack",790762,161724,2.1,0.4,37653641
"2021-02-01","Race_eth_NHBlack",778181,158066,2.1,0.4,37653641
"2021-01-31","Race_eth_NHBlack",751425,151058,2,0.4,37653641
"2021-01-30","Race_eth_NHBlack",705699,138219,1.9,0.4,37653641
"2021-01-29","Race_eth_NHBlack",662362,124294,1.8,0.3,37653641
"2021-01-28","Race_eth_NHBlack",627346,110698,1.7,0.3,37653641
"2021-01-27","Race_eth_NHBlack",582578,95071,1.5,0.3,37653641
"2021-01-26","Race_eth_NHBlack",555352,86061,1.5,0.2,37653641
"2021-01-25","Race_eth_NHBlack",534763,82769,1.4,0.2,37653641
"2021-01-24","Race_eth_NHBlack",510018,79311,1.4,0.2,37653641
"2021-01-23","Race_eth_NHBlack",470672,73733,1.3,0.2,37653641
"2021-01-22","Race_eth_NHBlack",441261,67140,1.2,0.2,37653641
"2021-01-21","Race_eth_NHBlack",405738,57455,1.1,0.2,37653641
"2021-01-20","Race_eth_NHBlack",378438,50202,1,0.1,37653641
"2021-01-19","Race_eth_NHBlack",358925,46500,1,0.1,37653641
"2021-01-18","Race_eth_NHBlack",350814,45078,0.9,0.1,37653641
"2021-01-17","Race_eth_NHBlack",334153,43219,0.9,0.1,37653641
"2021-01-16","Race_eth_NHBlack",302461,39407,0.8,0.1,37653641
"2021-01-15","Race_eth_NHBlack",272690,35162,0.7,0.1,37653641
"2021-01-14","Race_eth_NHBlack",248803,28793,0.7,0.1,37653641
"2021-01-13","Race_eth_NHBlack",227152,22191,0.6,0.1,37653641
"2021-01-12","Race_eth_NHBlack",208035,16192,0.6,0,37653641
"2021-01-11","Race_eth_NHBlack",200678,14422,0.5,0,37653641
"2021-01-10","Race_eth_NHBlack",188956,12073,0.5,0,37653641
"2021-01-09","Race_eth_NHBlack",172113,7679,0.5,0,37653641
"2021-01-08","Race_eth_NHBlack",152546,4247,0.4,0,37653641
"2021-01-07","Race_eth_NHBlack",133596,1996,0.4,0,37653641
"2021-01-06","Race_eth_NHBlack",115933,689,0.3,0,37653641
"2021-01-05","Race_eth_NHBlack",104368,344,0.3,0,37653641
"2021-01-04","Race_eth_NHBlack",100534,321,0.3,0,37653641
"2021-01-03","Race_eth_NHBlack",95579,308,0.3,0,37653641
"2021-01-02","Race_eth_NHBlack",91657,294,0.2,0,37653641
"2021-01-01","Race_eth_NHBlack",81050,268,0.2,0,37653641
"2020-12-31","Race_eth_NHBlack",65742,228,0.2,0,37653641
"2020-12-30","Race_eth_NHBlack",53896,198,0.1,0,37653641
"2020-12-29","Race_eth_NHBlack",44757,136,0.1,0,37653641
"2020-12-28","Race_eth_NHBlack",41922,125,0.1,0,37653641
"2020-12-27","Race_eth_NHBlack",39673,121,0.1,0,37653641
"2020-12-26","Race_eth_NHBlack",38195,118,0.1,0,37653641
"2020-12-25","Race_eth_NHBlack",34036,97,0.1,0,37653641
"2020-12-24","Race_eth_NHBlack",25536,80,0.1,0,37653641
"2020-12-23","Race_eth_NHBlack",17430,54,0,0,37653641
"2020-12-22","Race_eth_NHBlack",12137,45,0,0,37653641
"2020-12-21","Race_eth_NHBlack",9709,34,0,0,37653641
"2020-12-20","Race_eth_NHBlack",7307,20,0,0,37653641
"2020-12-19","Race_eth_NHBlack",3394,11,0,0,37653641
"2020-12-18","Race_eth_NHBlack",1395,3,0,0,37653641
"2020-12-17","Race_eth_NHBlack",289,0,0,0,37653641
"2020-12-16","Race_eth_NHBlack",40,0,0,0,37653641
"2021-05-19","Race_eth_NHAsian",5302208,4261615,30.2,24.3,17542907
"2021-05-18","Race_eth_NHAsian",5260349,4191639,30,23.9,17542907
"2021-05-17","Race_eth_NHAsian",5232283,4143386,29.8,23.6,17542907
"2021-05-16","Race_eth_NHAsian",5186641,4073846,29.6,23.2,17542907
"2021-05-15","Race_eth_NHAsian",5142127,3988801,29.3,22.7,17542907
"2021-05-14","Race_eth_NHAsian",5096339,3888119,29.1,22.2,17542907
"2021-05-13","Race_eth_NHAsian",5067264,3808654,28.9,21.7,17542907
"2021-05-12","Race_eth_NHAsian",5036340,3717166,28.7,21.2,17542907
"2021-05-11","Race_eth_NHAsian",5008723,3644255,28.6,20.8,17542907
"2021-05-10","Race_eth_NHAsian",4972751,3563857,28.3,20.3,17542907
"2021-05-09","Race_eth_NHAsian",4931559,3449972,28.1,19.7,17542907
"2021-05-08","Race_eth_NHAsian",4888137,3327571,27.9,19,17542907
"2021-05-07","Race_eth_NHAsian",4845203,3212391,27.6,18.3,17542907
"2021-05-06","Race_eth_NHAsian",4773589,3114122,27.2,17.8,17542907
"2021-05-05","Race_eth_NHAsian",4734919,3048181,27,17.4,17542907
"2021-05-04","Race_eth_NHAsian",4705484,2994786,26.8,17.1,17542907
"2021-05-03","Race_eth_NHAsian",4688675,2959098,26.7,16.9,17542907
"2021-05-02","Race_eth_NHAsian",4665570,2918232,26.6,16.6,17542907
"2021-05-01","Race_eth_NHAsian",4631666,2861838,26.4,16.3,17542907
"2021-04-30","Race_eth_NHAsian",4583040,2787282,26.1,15.9,17542907
"2021-04-29","Race_eth_NHAsian",4537648,2715286,25.9,15.5,17542907
"2021-04-28","Race_eth_NHAsian",4485734,2645869,25.6,15.1,17542907
"2021-04-27","Race_eth_NHAsian",4439495,2589043,25.3,14.8,17542907
"2021-04-26","Race_eth_NHAsian",4399637,2545615,25.1,14.5,17542907
"2021-04-25","Race_eth_NHAsian",4341011,2486818,24.7,14.2,17542907
"2021-04-24","Race_eth_NHAsian",4286442,2425026,24.4,13.8,17542907
"2021-04-23","Race_eth_NHAsian",4228589,2359468,24.1,13.4,17542907
"2021-04-22","Race_eth_NHAsian",4166663,2295748,23.8,13.1,17542907
"2021-04-21","Race_eth_NHAsian",4105074,2237023,23.4,12.8,17542907
"2021-04-20","Race_eth_NHAsian",4049749,2188186,23.1,12.5,17542907
"2021-04-19","Race_eth_NHAsian",3966036,2145408,22.6,12.2,17542907
"2021-04-18","Race_eth_NHAsian",3913258,2101561,22.3,12,17542907
"2021-04-17","Race_eth_NHAsian",3837341,2040285,21.9,11.6,17542907
"2021-04-16","Race_eth_NHAsian",3766686,1983210,21.5,11.3,17542907
"2021-04-15","Race_eth_NHAsian",3699332,1932433,21.1,11,17542907
"2021-04-14","Race_eth_NHAsian",3626685,1881020,20.7,10.7,17542907
"2021-04-13","Race_eth_NHAsian",3554641,1831934,20.3,10.4,17542907
"2021-04-12","Race_eth_NHAsian",3475070,1781167,19.8,10.2,17542907
"2021-04-11","Race_eth_NHAsian",3393684,1722990,19.3,9.8,17542907
"2021-04-10","Race_eth_NHAsian",3316695,1668771,18.9,9.5,17542907
"2021-04-09","Race_eth_NHAsian",3236021,1613096,18.4,9.2,17542907
"2021-04-08","Race_eth_NHAsian",3147209,1560654,17.9,8.9,17542907
"2021-04-07","Race_eth_NHAsian",3063199,1508785,17.5,8.6,17542907
"2021-04-06","Race_eth_NHAsian",2991538,1464141,17.1,8.3,17542907
"2021-04-05","Race_eth_NHAsian",2821631,1361140,16.1,7.8,17542907
"2021-04-04","Race_eth_NHAsian",2821431,1360699,16.1,7.8,17542907
"2021-04-03","Race_eth_NHAsian",2820851,1359985,16.1,7.8,17542907
"2021-04-02","Race_eth_NHAsian",2733501,1308254,15.6,7.5,17542907
"2021-04-01","Race_eth_NHAsian",2654361,1263753,15.1,7.2,17542907
"2021-03-31","Race_eth_NHAsian",2593326,1230618,14.8,7,17542907
"2021-03-30","Race_eth_NHAsian",2536364,1197564,14.5,6.8,17542907
"2021-03-29","Race_eth_NHAsian",2495062,1170062,14.2,6.7,17542907
"2021-03-28","Race_eth_NHAsian",2437514,1139081,13.9,6.5,17542907
"2021-03-27","Race_eth_NHAsian",2381456,1106897,13.6,6.3,17542907
"2021-03-26","Race_eth_NHAsian",2318512,1077552,13.2,6.1,17542907
"2021-03-25","Race_eth_NHAsian",2254960,1051303,12.9,6,17542907
"2021-03-24","Race_eth_NHAsian",2202609,1028860,12.6,5.9,17542907
"2021-03-23","Race_eth_NHAsian",2150839,1009485,12.3,5.8,17542907
"2021-03-22","Race_eth_NHAsian",2118554,995059,12.1,5.7,17542907
"2021-03-21","Race_eth_NHAsian",2075579,977603,11.8,5.6,17542907
"2021-03-20","Race_eth_NHAsian",2018665,955767,11.5,5.4,17542907
"2021-03-19","Race_eth_NHAsian",1964661,934095,11.2,5.3,17542907
"2021-03-18","Race_eth_NHAsian",1919416,917119,10.9,5.2,17542907
"2021-03-17","Race_eth_NHAsian",1871766,898054,10.7,5.1,17542907
"2021-03-16","Race_eth_NHAsian",1834396,882220,10.5,5,17542907
"2021-03-15","Race_eth_NHAsian",1800548,866705,10.3,4.9,17542907
"2021-03-14","Race_eth_NHAsian",1763255,849981,10.1,4.8,17542907
"2021-03-13","Race_eth_NHAsian",1720367,831531,9.8,4.7,17542907
"2021-03-12","Race_eth_NHAsian",1669136,807805,9.5,4.6,17542907
"2021-03-11","Race_eth_NHAsian",1625662,786664,9.3,4.5,17542907
"2021-03-10","Race_eth_NHAsian",1584317,767129,9,4.4,17542907
"2021-03-09","Race_eth_NHAsian",1552306,752125,8.8,4.3,17542907
"2021-03-08","Race_eth_NHAsian",1525661,739324,8.7,4.2,17542907
"2021-03-07","Race_eth_NHAsian",1495168,721972,8.5,4.1,17542907
"2021-03-06","Race_eth_NHAsian",1462780,705241,8.3,4,17542907
"2021-03-05","Race_eth_NHAsian",1426787,686447,8.1,3.9,17542907
"2021-03-04","Race_eth_NHAsian",1398736,671829,8,3.8,17542907
"2021-03-03","Race_eth_NHAsian",1372520,658305,7.8,3.8,17542907
"2021-03-02","Race_eth_NHAsian",1349512,645673,7.7,3.7,17542907
"2021-03-01","Race_eth_NHAsian",1327920,635363,7.6,3.6,17542907
"2021-02-28","Race_eth_NHAsian",1305520,621023,7.4,3.5,17542907
"2021-02-27","Race_eth_NHAsian",1280136,601679,7.3,3.4,17542907
"2021-02-26","Race_eth_NHAsian",1258555,584139,7.2,3.3,17542907
"2021-02-25","Race_eth_NHAsian",1241002,566829,7.1,3.2,17542907
"2021-02-24","Race_eth_NHAsian",1225722,552675,7,3.2,17542907
"2021-02-23","Race_eth_NHAsian",1214863,541172,6.9,3.1,17542907
"2021-02-22","Race_eth_NHAsian",1207951,532540,6.9,3,17542907
"2021-02-21","Race_eth_NHAsian",1197901,519767,6.8,3,17542907
"2021-02-20","Race_eth_NHAsian",1184775,503248,6.8,2.9,17542907
"2021-02-19","Race_eth_NHAsian",1170233,486423,6.7,2.8,17542907
"2021-02-18","Race_eth_NHAsian",1154327,471018,6.6,2.7,17542907
"2021-02-17","Race_eth_NHAsian",1140184,458482,6.5,2.6,17542907
"2021-02-16","Race_eth_NHAsian",1129521,449964,6.4,2.6,17542907
"2021-02-15","Race_eth_NHAsian",1122364,443530,6.4,2.5,17542907
"2021-02-14","Race_eth_NHAsian",1108294,433715,6.3,2.5,17542907
"2021-02-13","Race_eth_NHAsian",1075920,405006,6.1,2.3,17542907
"2021-02-12","Race_eth_NHAsian",1045732,379025,6,2.2,17542907
"2021-02-11","Race_eth_NHAsian",1018214,353853,5.8,2,17542907
"2021-02-10","Race_eth_NHAsian",992447,332728,5.7,1.9,17542907
"2021-02-09","Race_eth_NHAsian",967181,316628,5.5,1.8,17542907
"2021-02-08","Race_eth_NHAsian",951468,309001,5.4,1.8,17542907
"2021-02-07","Race_eth_NHAsian",920719,296275,5.2,1.7,17542907
"2021-02-06","Race_eth_NHAsian",882362,274738,5,1.6,17542907
"2021-02-05","Race_eth_NHAsian",845460,254055,4.8,1.4,17542907
"2021-02-04","Race_eth_NHAsian",816635,238451,4.7,1.4,17542907
"2021-02-03","Race_eth_NHAsian",791688,226328,4.5,1.3,17542907
"2021-02-02","Race_eth_NHAsian",769066,218359,4.4,1.2,17542907
"2021-02-01","Race_eth_NHAsian",753888,214036,4.3,1.2,17542907
"2021-01-31","Race_eth_NHAsian",728324,205713,4.2,1.2,17542907
"2021-01-30","Race_eth_NHAsian",695887,193782,4,1.1,17542907
"2021-01-29","Race_eth_NHAsian",663869,180475,3.8,1,17542907
"2021-01-28","Race_eth_NHAsian",635492,167638,3.6,1,17542907
"2021-01-27","Race_eth_NHAsian",605920,153634,3.5,0.9,17542907
"2021-01-26","Race_eth_NHAsian",581047,142957,3.3,0.8,17542907
"2021-01-25","Race_eth_NHAsian",564261,139535,3.2,0.8,17542907
"2021-01-24","Race_eth_NHAsian",524754,129317,3,0.7,17542907
"2021-01-23","Race_eth_NHAsian",479351,119970,2.7,0.7,17542907
"2021-01-22","Race_eth_NHAsian",452050,112327,2.6,0.6,17542907
"2021-01-21","Race_eth_NHAsian",421157,102112,2.4,0.6,17542907
"2021-01-20","Race_eth_NHAsian",401327,93402,2.3,0.5,17542907
"2021-01-19","Race_eth_NHAsian",384013,88743,2.2,0.5,17542907
"2021-01-18","Race_eth_NHAsian",369679,85932,2.1,0.5,17542907
"2021-01-17","Race_eth_NHAsian",348024,82640,2,0.5,17542907
"2021-01-16","Race_eth_NHAsian",322637,76541,1.8,0.4,17542907
"2021-01-15","Race_eth_NHAsian",297036,68853,1.7,0.4,17542907
"2021-01-14","Race_eth_NHAsian",274390,58155,1.6,0.3,17542907
"2021-01-13","Race_eth_NHAsian",257339,46217,1.5,0.3,17542907
"2021-01-12","Race_eth_NHAsian",242711,35901,1.4,0.2,17542907
"2021-01-11","Race_eth_NHAsian",234231,31437,1.3,0.2,17542907
"2021-01-10","Race_eth_NHAsian",222514,24900,1.3,0.1,17542907
"2021-01-09","Race_eth_NHAsian",206992,14125,1.2,0.1,17542907
"2021-01-08","Race_eth_NHAsian",189351,6656,1.1,0,17542907
"2021-01-07","Race_eth_NHAsian",174001,2781,1,0,17542907
"2021-01-06","Race_eth_NHAsian",159781,993,0.9,0,17542907
"2021-01-05","Race_eth_NHAsian",148789,393,0.8,0,17542907
"2021-01-04","Race_eth_NHAsian",144301,349,0.8,0,17542907
"2021-01-03","Race_eth_NHAsian",138530,339,0.8,0,17542907
"2021-01-02","Race_eth_NHAsian",132537,338,0.8,0,17542907
"2021-01-01","Race_eth_NHAsian",121032,313,0.7,0,17542907
"2020-12-31","Race_eth_NHAsian",106739,286,0.6,0,17542907
"2020-12-30","Race_eth_NHAsian",94715,253,0.5,0,17542907
"2020-12-29","Race_eth_NHAsian",83630,208,0.5,0,17542907
"2020-12-28","Race_eth_NHAsian",79949,189,0.5,0,17542907
"2020-12-27","Race_eth_NHAsian",76518,186,0.4,0,17542907
"2020-12-26","Race_eth_NHAsian",75044,186,0.4,0,17542907
"2020-12-25","Race_eth_NHAsian",67932,164,0.4,0,17542907
"2020-12-24","Race_eth_NHAsian",53423,147,0.3,0,17542907
"2020-12-23","Race_eth_NHAsian",39111,118,0.2,0,17542907
"2020-12-22","Race_eth_NHAsian",28827,106,0.2,0,17542907
"2020-12-21","Race_eth_NHAsian",22777,67,0.1,0,17542907
"2020-12-20","Race_eth_NHAsian",16218,45,0.1,0,17542907
"2020-12-19","Race_eth_NHAsian",6787,13,0,0,17542907
"2020-12-18","Race_eth_NHAsian",2059,1,0,0,17542907
"2020-12-17","Race_eth_NHAsian",558,1,0,0,17542907
"2020-12-16","Race_eth_NHAsian",54,0,0,0,17542907
"2021-05-19","Race_eth_NHAIAN",913747,737662,39,31.5,2341202
"2021-05-18","Race_eth_NHAIAN",910550,734940,38.9,31.4,2341202
"2021-05-17","Race_eth_NHAIAN",908310,733472,38.8,31.3,2341202
"2021-05-16","Race_eth_NHAIAN",902002,728897,38.5,31.1,2341202
"2021-05-15","Race_eth_NHAIAN",896145,724309,38.3,30.9,2341202
"2021-05-14","Race_eth_NHAIAN",890340,718658,38,30.7,2341202
"2021-05-13","Race_eth_NHAIAN",887479,713982,37.9,30.5,2341202
"2021-05-12","Race_eth_NHAIAN",884229,708834,37.8,30.3,2341202
"2021-05-11","Race_eth_NHAIAN",882292,705896,37.7,30.2,2341202
"2021-05-10","Race_eth_NHAIAN",880391,703068,37.6,30,2341202
"2021-05-09","Race_eth_NHAIAN",875459,698391,37.4,29.8,2341202
"2021-05-08","Race_eth_NHAIAN",872065,693146,37.2,29.6,2341202
"2021-05-07","Race_eth_NHAIAN",868369,687022,37.1,29.3,2341202
"2021-05-06","Race_eth_NHAIAN",864273,681045,36.9,29.1,2341202
"2021-05-05","Race_eth_NHAIAN",860120,675733,36.7,28.9,2341202
"2021-05-04","Race_eth_NHAIAN",857635,672318,36.6,28.7,2341202
"2021-05-03","Race_eth_NHAIAN",856821,671094,36.6,28.7,2341202
"2021-05-02","Race_eth_NHAIAN",850002,667040,36.3,28.5,2341202
"2021-05-01","Race_eth_NHAIAN",844799,661215,36.1,28.2,2341202
"2021-04-30","Race_eth_NHAIAN",837186,651141,35.8,27.8,2341202
"2021-04-29","Race_eth_NHAIAN",833244,645102,35.6,27.6,2341202
"2021-04-28","Race_eth_NHAIAN",828888,639156,35.4,27.3,2341202
"2021-04-27","Race_eth_NHAIAN",826075,634980,35.3,27.1,2341202
"2021-04-26","Race_eth_NHAIAN",824684,633529,35.2,27.1,2341202
"2021-04-25","Race_eth_NHAIAN",822387,630755,35.1,26.9,2341202
"2021-04-24","Race_eth_NHAIAN",817833,624226,34.9,26.7,2341202
"2021-04-23","Race_eth_NHAIAN",812635,618235,34.7,26.4,2341202
"2021-04-22","Race_eth_NHAIAN",806162,611342,34.4,26.1,2341202
"2021-04-21","Race_eth_NHAIAN",801491,605070,34.2,25.8,2341202
"2021-04-20","Race_eth_NHAIAN",797870,600528,34.1,25.7,2341202
"2021-04-19","Race_eth_NHAIAN",796055,598705,34,25.6,2341202
"2021-04-18","Race_eth_NHAIAN",789876,594710,33.7,25.4,2341202
"2021-04-17","Race_eth_NHAIAN",783849,587767,33.5,25.1,2341202
"2021-04-16","Race_eth_NHAIAN",777534,580483,33.2,24.8,2341202
"2021-04-15","Race_eth_NHAIAN",772211,573465,33,24.5,2341202
"2021-04-14","Race_eth_NHAIAN",764786,566168,32.7,24.2,2341202
"2021-04-13","Race_eth_NHAIAN",759626,560197,32.4,23.9,2341202
"2021-04-12","Race_eth_NHAIAN",754624,556626,32.2,23.8,2341202
"2021-04-11","Race_eth_NHAIAN",750403,551711,32.1,23.6,2341202
"2021-04-10","Race_eth_NHAIAN",744315,543524,31.8,23.2,2341202
"2021-04-09","Race_eth_NHAIAN",737171,534207,31.5,22.8,2341202
"2021-04-08","Race_eth_NHAIAN",730230,526238,31.2,22.5,2341202
"2021-04-07","Race_eth_NHAIAN",723704,519365,30.9,22.2,2341202
"2021-04-06","Race_eth_NHAIAN",718613,513303,30.7,21.9,2341202
"2021-04-05","Race_eth_NHAIAN",710003,505298,30.3,21.6,2341202
"2021-04-04","Race_eth_NHAIAN",709468,504150,30.3,21.5,2341202
"2021-04-03","Race_eth_NHAIAN",705488,497332,30.1,21.2,2341202
"2021-04-02","Race_eth_NHAIAN",696959,487977,29.8,20.8,2341202
"2021-04-01","Race_eth_NHAIAN",689132,478945,29.4,20.5,2341202
"2021-03-31","Race_eth_NHAIAN",683956,469141,29.2,20,2341202
"2021-03-30","Race_eth_NHAIAN",678992,463733,29,19.8,2341202
"2021-03-29","Race_eth_NHAIAN",676944,462085,28.9,19.7,2341202
"2021-03-28","Race_eth_NHAIAN",672644,457738,28.7,19.6,2341202
"2021-03-27","Race_eth_NHAIAN",661177,444275,28.2,19,2341202
"2021-03-26","Race_eth_NHAIAN",652888,434451,27.9,18.6,2341202
"2021-03-25","Race_eth_NHAIAN",642132,424110,27.4,18.1,2341202
"2021-03-24","Race_eth_NHAIAN",635145,417059,27.1,17.8,2341202
"2021-03-23","Race_eth_NHAIAN",629086,410823,26.9,17.5,2341202
"2021-03-22","Race_eth_NHAIAN",627248,409265,26.8,17.5,2341202
"2021-03-21","Race_eth_NHAIAN",622223,402334,26.6,17.2,2341202
"2021-03-20","Race_eth_NHAIAN",613360,392885,26.2,16.8,2341202
"2021-03-19","Race_eth_NHAIAN",604724,385906,25.8,16.5,2341202
"2021-03-18","Race_eth_NHAIAN",597273,379516,25.5,16.2,2341202
"2021-03-17","Race_eth_NHAIAN",589041,371808,25.2,15.9,2341202
"2021-03-16","Race_eth_NHAIAN",583701,367354,24.9,15.7,2341202
"2021-03-15","Race_eth_NHAIAN",579152,360650,24.7,15.4,2341202
"2021-03-14","Race_eth_NHAIAN",573452,353211,24.5,15.1,2341202
"2021-03-13","Race_eth_NHAIAN",563590,341950,24.1,14.6,2341202
"2021-03-12","Race_eth_NHAIAN",553407,330324,23.6,14.1,2341202
"2021-03-11","Race_eth_NHAIAN",544644,320483,23.3,13.7,2341202
"2021-03-10","Race_eth_NHAIAN",536925,313812,22.9,13.4,2341202
"2021-03-09","Race_eth_NHAIAN",528696,309394,22.6,13.2,2341202
"2021-03-08","Race_eth_NHAIAN",526019,307997,22.5,13.2,2341202
"2021-03-07","Race_eth_NHAIAN",519812,300640,22.2,12.8,2341202
"2021-03-06","Race_eth_NHAIAN",509631,291689,21.8,12.5,2341202
"2021-03-05","Race_eth_NHAIAN",493781,279943,21.1,12,2341202
"2021-03-04","Race_eth_NHAIAN",484439,271648,20.7,11.6,2341202
"2021-03-03","Race_eth_NHAIAN",476960,264913,20.4,11.3,2341202
